item_id,name,rune_weight,jet,coefficient,pdb,last_updated_fr,Actualisation,rune_last_update,price,runes_qty,focus_runes_qty,profitability,focus_profitability
11746,Rune Ré Eau,6.0,6,303,102.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 09:41:00,92,51.5,140.7,4738.0,12944.4
11746,Rune Prospe,3.0,20,303,169.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 09:41:00,93,171.0,292.6,15903.0,27211.8
11746,Rune Tac,4.0,4,303,45.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 09:41:00,775,34.8,204.0,26970.0,158100.0
11746,Rune Do Terre,5.0,8,303,113.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 09:41:00,1246,68.6,169.9,85475.6,211695.4
11746,Rune Do Air,5.0,10,303,141.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 09:41:00,1293,85.6,172.7,110680.8,223301.1
11746,Rune Do Neutre,5.0,8,303,113.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 09:41:00,1094,68.6,169.9,75048.4,185870.6
11794,Rune Ga Pa,100.0,1,163,280.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 06:54:00,34893,4.6,10.5,160507.8,366376.5
11794,Rune Vi,0.2,226,163,127.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 06:54:00,122,207.2,974.3,25278.4,118864.6
11794,Rune Sa,3.0,36,163,302.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 06:54:00,75,164.3,354.0,12322.5,26550.0
11794,Rune Cri,10.0,4,163,112.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 06:54:00,1875,18.4,96.7,34500.0,181312.5
11794,Rune Po,51.0,1,163,143.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 06:54:00,8860,4.6,19.3,40756.0,170998.0
11794,Rune Pui,2.0,36,163,201.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 06:54:00,46,164.5,505.8,7567.0,23266.8
11794,Rune Ré Feu,6.0,6,163,101.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 06:54:00,37,27.6,160.2,1021.2,5927.4
11794,Rune Prospe,3.0,8,163,68.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 06:54:00,93,36.9,314.9,3431.7,29285.7
11794,Rune Tac,4.0,4,163,45.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 06:54:00,775,18.6,233.4,14415.0,180885.0
11794,Rune Do Terre,5.0,8,163,112.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 06:54:00,1246,36.7,193.4,45728.2,240976.4
11794,Rune Do Eau,5.0,8,163,112.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 06:54:00,929,36.7,193.4,34094.3,179668.6
11794,Rune Do Air,5.0,8,163,112.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 06:54:00,1293,36.7,193.4,47453.1,250066.2
11763,Rune Vi,0.2,276,2374,164.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,122,3896.1,904.9,475324.2,110397.8
11763,Rune Sa,3.0,40,2374,355.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,75,2814.0,333.6,211050.0,25020.0
11763,Rune Cha,1.0,50,2374,148.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,31,3531.3,897.2,109470.3,27813.2
11763,Rune Invo,30.0,2,2374,178.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,2457,141.1,30.4,346682.7,74692.8
11763,Rune Ré Pa,7.0,-8,2374,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,185,0.0,0.0,0.0,0.0
11763,Rune Prospe,3.0,26,2374,231.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,93,1831.9,312.9,170366.7,29099.7
11763,Rune Ret Pa,7.0,4,2374,83.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,178,284.0,123.5,50552.0,21983.0
11763,Rune Do Eau,5.0,8,2374,119.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,929,566.0,176.5,525814.0,163968.5
11763,Rune Do Neutre,5.0,8,2374,119.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,1094,566.0,176.5,619204.0,193091.0
11735,Rune Vi,0.2,176,50,89.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-13 05:08:00,122,44.6,549.3,5441.2,67014.6
11735,Rune Sa,3.0,30,50,226.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-13 05:08:00,75,37.7,206.0,2827.5,15450.0
11735,Rune Age,1.0,20,50,51.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-13 05:08:00,131,25.6,530.3,3353.6,69469.3
11735,Rune Ine,1.0,30,50,76.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-13 05:08:00,75,38.1,542.8,2857.5,40710.0
11735,Rune Pui,2.0,13,50,66.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-13 05:08:00,46,16.5,268.9,759.0,12369.4
11735,Rune Ré Pme,7.0,4,50,71.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-13 05:08:00,619,5.1,77.2,3156.9,47786.8
11735,Rune Ini,0.1,250,50,63.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-13 05:08:00,106,31.8,536.6,3370.8,56879.6
11735,Rune So,10.0,4,50,101.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-13 05:08:00,278,5.1,55.5,1417.8,15429.0
11735,Rune Ret Pme,7.0,-8,50,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-13 05:08:00,384,0.0,0.0,0.0,0.0
11735,Rune Do Feu,5.0,8,50,101.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-13 05:08:00,982,10.1,111.1,9918.2,109100.2
11735,Rune Do Air,5.0,8,50,101.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-13 05:08:00,1293,10.1,111.1,13059.3,143652.3
11792,Rune Ga Pa,100.0,1,311,245.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 07:57:00,34893,7.6,10.5,265186.8,366376.5
11792,Rune Fo,1.0,60,311,147.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 07:57:00,89,459.3,998.2,40877.7,88839.8
11792,Rune Cha,1.0,60,311,147.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 07:57:00,31,459.3,998.2,14238.3,30944.2
11792,Rune Age,1.0,60,311,147.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 07:57:00,131,459.3,998.2,60168.3,130764.2
11792,Rune Ine,1.0,60,311,147.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 07:57:00,75,459.3,998.2,34447.5,74865.0
11792,Rune Po,51.0,2,311,250.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 07:57:00,8860,15.3,20.6,135558.0,182516.0
11792,Rune Invo,30.0,2,311,147.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 07:57:00,2457,15.3,33.3,37592.1,81818.1
11792,Rune Ré Terre,6.0,7,311,103.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 07:57:00,221,53.7,162.7,11867.7,35956.7
11792,Rune Ré Feu,6.0,7,311,103.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 07:57:00,37,53.7,162.7,1986.9,6019.9
11792,Rune Ré Eau,6.0,7,311,103.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 07:57:00,92,53.7,162.7,4940.4,14968.4
11792,Rune Ré Air,6.0,7,311,103.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 07:57:00,90,53.7,162.7,4833.0,14643.0
11792,Rune Do Terre,5.0,4,311,49.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 07:57:00,1246,31.0,189.9,38626.0,236615.4
11792,Rune Do Feu,5.0,4,311,49.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 07:57:00,982,31.0,189.9,30442.0,186481.8
11792,Rune Do Eau,5.0,4,311,49.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 07:57:00,929,31.0,189.9,28799.0,176417.1
11792,Rune Do Air,5.0,4,311,49.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-01 07:57:00,1293,31.0,189.9,40083.0,245540.7
11762,Rune Vi,0.2,176,415,95.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 06:44:00,122,394.2,749.8,48092.4,91475.6
11762,Rune Sa,3.0,36,415,289.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 06:44:00,75,400.3,282.3,30022.5,21172.5
11762,Rune Cha,1.0,40,415,107.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 06:44:00,31,447.4,756.2,13869.4,23442.2
11762,Rune Cri,10.0,4,415,107.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 06:44:00,1875,44.7,75.6,83812.5,141750.0
11762,Rune Invo,30.0,1,415,81.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 06:44:00,2457,11.2,24.8,27518.4,60933.6
11762,Rune Ré Eau,6.0,6,415,97.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 06:44:00,92,67.2,125.1,6182.4,11509.2
11762,Rune Prospe,3.0,26,415,209.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 06:44:00,93,289.5,269.0,26923.5,25017.0
11762,Rune Ret Pme,7.0,4,415,75.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 06:44:00,384,44.9,105.7,17241.6,40588.8
11762,Rune Ré Cri,2.0,6,415,33.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 06:44:00,460,68.6,359.4,31556.0,165324.0
11762,Rune Do Eau,5.0,12,415,161.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 06:44:00,929,133.8,156.6,124300.2,145481.4
11762,Rune Do Neutre,5.0,6,415,81.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-05 06:44:00,1094,67.3,148.6,73626.2,162568.4
11758,Rune Vi,0.2,276,200,155.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 01:10:00,122,311.7,948.6,38027.4,115729.2
11758,Rune Sa,3.0,40,200,337.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 01:10:00,75,225.1,346.5,16882.5,25987.5
11758,Rune Age,1.0,40,200,113.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 01:10:00,131,226.4,927.3,29658.4,121476.3
11758,Rune Ine,1.0,40,200,113.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 01:10:00,75,226.4,927.3,16980.0,69547.5
11758,Rune Po,51.0,1,200,144.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 01:10:00,8860,5.6,18.5,49616.0,163910.0
11758,Rune Ré Pme,7.0,4,200,79.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 01:10:00,619,22.7,130.1,14051.3,80531.9
11758,Rune So,10.0,8,200,225.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 01:10:00,278,45.1,98.3,12537.8,27327.4
11758,Rune Fui,4.0,-4,200,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 01:10:00,414,0.0,0.0,0.0,0.0
11758,Rune Do Pou,5.0,8,200,113.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 01:10:00,273,45.3,185.5,12366.9,50641.5
11758,Rune Do Feu,5.0,10,200,141.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 01:10:00,982,56.5,188.3,55483.0,184910.6
11758,Rune Do Air,5.0,8,200,113.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 01:10:00,1293,45.3,185.5,58572.9,239851.5
11758,Rune Do Neutre,5.0,8,200,113.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 01:10:00,1094,45.3,185.5,49558.2,202937.0
11813,Rune Invo,30.0,2,1447,1.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,2457,0.9,0.1,2211.3,245.7
11813,Rune Prospe,3.0,6,1447,1.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,93,6.1,0.7,567.3,65.1
11808,Rune Sa,3.0,3,1412,1.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,75,5.3,0.6,397.5,45.0
11808,Rune Pui,2.0,8,1412,1.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,46,8.8,0.9,404.8,41.4
11811,Rune Vi,0.2,26,1476,3.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,122,49.3,10.4,6014.6,1268.8
11811,Rune Sa,3.0,3,1476,5.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,75,24.8,3.8,1860.0,285.0
11811,Rune Pui,2.0,6,1476,6.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,46,47.2,6.0,2171.2,276.0
11811,Rune Ini,0.1,38,1476,2.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,106,40.0,10.1,4240.0,1070.6
11804,Rune Sa,3.0,8,1393,1.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,75,6.3,1.3,472.5,97.5
11804,Rune Po,51.0,1,1393,1.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,8860,0.5,0.1,4430.0,886.0
11804,Rune Ré Terre,6.0,-2,1393,0.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,221,1.9,0.6,419.9,132.6
11804,Rune Ré Feu,6.0,-2,1393,0.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,37,1.9,0.6,70.3,22.2
11804,Rune Ré Eau,6.0,-2,1393,0.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,92,1.9,0.6,174.8,55.2
11804,Rune Ré Air,6.0,-2,1393,0.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,90,1.9,0.6,171.0,54.0
11820,Rune Fo,1.0,40,297,109.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 03:31:00,89,325.5,885.6,28969.5,78818.4
11820,Rune Vi,0.2,226,297,123.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 03:31:00,122,367.4,892.6,44822.8,108897.2
11820,Rune Sa,3.0,36,297,294.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 03:31:00,75,291.3,326.0,21847.5,24450.0
11820,Rune Age,1.0,40,297,109.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 03:31:00,131,325.5,885.6,42640.5,116013.6
11820,Rune Ine,1.0,40,297,109.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 03:31:00,75,325.5,885.6,24412.5,66420.0
11820,Rune Po,51.0,1,297,139.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 03:31:00,8860,8.1,17.7,71766.0,156822.0
11820,Rune Ré Pa,7.0,4,297,77.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 03:31:00,185,32.7,124.2,6049.5,22977.0
11820,Rune Ini,0.1,350,297,96.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 03:31:00,106,285.2,878.8,30231.2,93152.8
11820,Rune Prospe,3.0,20,297,163.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 03:31:00,93,162.3,304.2,15093.9,28290.6
11820,Rune Do Terre,5.0,8,297,109.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 03:31:00,1246,65.1,177.1,81114.6,220666.6
11820,Rune Do Feu,5.0,8,297,109.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 03:31:00,982,65.1,177.1,63928.2,173912.2
11820,Rune Do Air,5.0,8,297,109.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 03:31:00,1293,65.1,177.1,84174.3,228990.3
11820,Rune Do Neutre,5.0,8,297,109.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-06 03:31:00,1094,65.1,177.1,71219.4,193747.4
11816,Rune Vi,0.2,26,58,4.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-14 12:36:00,122,2.6,32.8,317.2,4001.6
11816,Rune Cha,1.0,20,58,14.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-14 12:36:00,31,8.4,37.8,260.4,1171.8
11816,Rune Cri,10.0,2,58,14.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-14 12:36:00,1875,0.8,3.8,1500.0,7125.0
11816,Rune Pui,2.0,13,58,18.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-14 12:36:00,46,5.4,19.9,248.4,915.4
11810,Rune Sa,3.0,3,1867,1.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,75,7.1,1.0,532.5,75.0
11810,Rune Pui,2.0,6,1867,1.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,46,11.0,1.6,506.0,73.6
11810,Rune Invo,30.0,1,1867,1.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,2457,0.9,0.1,2211.3,245.7
11810,Rune Pod,0.2,83,1867,1.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,184,24.5,3.2,4508.0,588.8
11850,Rune Vi,0.2,276,169,148.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-17 10:05:00,122,250.8,808.9,30597.6,98685.8
11850,Rune Sa,3.0,26,169,209.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-17 10:05:00,75,117.9,279.8,8842.5,20985.0
11850,Rune Cri,10.0,5,169,134.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-17 10:05:00,1875,22.7,80.2,42562.5,150375.0
11850,Rune Ga Pme,90.0,1,169,241.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-17 10:05:00,23950,4.5,9.5,107775.0,227525.0
11850,Rune Pui,2.0,36,169,193.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-17 10:05:00,46,163.3,415.6,7511.8,19117.6
11850,Rune Ré Pme,7.0,-8,169,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-17 10:05:00,619,0.0,0.0,0.0,0.0
11850,Rune Ré Terre,6.0,4,169,65.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-17 10:05:00,221,18.3,127.9,4044.3,28265.9
11850,Rune Ré Feu,6.0,4,169,65.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-17 10:05:00,37,18.3,127.9,677.1,4732.3
11850,Rune Prospe,3.0,13,169,105.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-17 10:05:00,93,59.2,262.4,5505.6,24403.2
11850,Rune So,10.0,5,169,134.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-17 10:05:00,278,22.7,80.2,6310.6,22295.6
11850,Rune Fui,4.0,-8,169,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-17 10:05:00,414,0.0,0.0,0.0,0.0
11850,Rune Tac,4.0,-8,169,0.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-17 10:05:00,775,0.0,0.0,0.0,0.0
11850,Rune Do Pou,5.0,8,169,107.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-17 10:05:00,273,36.4,157.7,9937.2,43052.1
11856,Rune Fo,1.0,26,84,17.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 03:30:00,89,14.3,38.5,1272.7,3426.5
11856,Rune Cha,1.0,26,84,17.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 03:30:00,31,14.3,38.5,443.3,1193.5
11856,Rune Pod,0.2,126,84,20.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 03:30:00,184,17.1,40.2,3146.4,7396.8
11856,Rune Ini,0.1,76,84,5.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-15 03:30:00,106,4.8,32.9,508.8,3487.4
11977,Rune Vi,0.2,26,47,4.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 09:49:00,122,2.0,27.8,244.0,3391.6
11977,Rune Fui,4.0,2,47,6.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 09:49:00,414,0.7,7.2,289.8,2980.8
11977,Rune Ret Pa,7.0,5,47,23.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 09:49:00,178,1.6,5.3,284.8,943.4
11977,Rune Do Feu,5.0,5,47,17.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-19 09:49:00,982,1.6,6.8,1571.2,6677.6
11976,Rune Vi,0.2,26,1120,4.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,122,53.1,46.2,6478.2,5636.4
11976,Rune Po,51.0,1,1120,37.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,8860,8.3,1.2,73538.0,10632.0
11976,Rune Ré Pa,7.0,5,1120,26.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,185,41.9,8.1,7751.5,1498.5
11976,Rune Do Eau,5.0,5,1120,19.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,929,42.6,10.7,39575.4,9940.3
11978,Rune Vi,0.2,26,1697,4.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,122,75.2,28.4,9174.4,3464.8
11978,Rune Tac,4.0,2,1697,6.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,775,26.6,7.3,20615.0,5657.5
11978,Rune Ret Pme,7.0,5,1697,24.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,384,58.4,5.5,22425.6,2112.0
11978,Rune Do Eau,5.0,5,1697,17.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-05 12:55:00,929,59.4,7.0,55182.6,6503.0
11979,Rune Invo,30.0,2,77,38.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 10:58:00,2457,1.0,1.7,2457.0,4176.9
11979,Rune Fui,4.0,4,77,11.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 10:58:00,414,2.1,9.4,869.4,3891.6
11979,Rune Do Terre,5.0,2,77,7.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 10:58:00,1246,1.1,7.2,1370.6,8971.2
11979,Rune Do Neutre,5.0,2,77,7.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-27 10:58:00,1094,1.1,7.2,1203.4,7876.8
11947,Rune Vi,0.2,276,344,154.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 09:47:00,122,530.4,831.2,64708.8,101406.4
11947,Rune Sa,3.0,38,344,317.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 09:47:00,75,363.9,304.3,27292.5,22822.5
11947,Rune Age,1.0,36,344,100.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 09:47:00,131,347.1,804.6,45470.1,105402.6
11947,Rune Ine,1.0,50,344,139.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 09:47:00,75,480.7,824.0,36052.5,61800.0
11947,Rune Po,51.0,1,344,142.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 09:47:00,8860,9.6,16.2,85056.0,143532.0
11947,Rune Ré Feu,6.0,6,344,100.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 09:47:00,37,57.8,134.1,2138.6,4961.7
11947,Rune Prospe,3.0,20,344,167.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 09:47:00,93,192.1,279.3,17865.3,25974.9
11947,Rune Ret Pme,7.0,4,344,78.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 09:47:00,384,38.7,113.4,14860.8,43545.6
11947,Rune Do Feu,5.0,10,344,139.8,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 09:47:00,982,96.1,164.8,94370.2,161833.6
11947,Rune Do Air,5.0,7,344,98.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-13 09:47:00,1293,67.5,160.6,87277.5,207655.8
11983,Rune Cha,1.0,18,34,13.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-02 12:32:00,31,4.7,55.9,145.7,1732.9
11983,Rune Age,1.0,18,34,13.7,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-02 12:32:00,131,4.7,55.9,615.7,7322.9
11983,Rune Ré Pme,7.0,6,34,30.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-02 12:32:00,619,1.5,9.2,928.5,5694.8
11983,Rune Prospe,3.0,8,34,17.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-02 12:32:00,93,2.0,19.3,186.0,1794.9
11983,Rune Do Feu,5.0,6,34,22.2,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-02 12:32:00,982,1.5,12.0,1473.0,11784.0
11982,Rune Vi,0.2,50,26,7.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-24 05:25:00,122,2.1,31.5,256.2,3843.0
11982,Rune Tac,4.0,8,26,23.1,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-24 05:25:00,775,1.5,9.8,1162.5,7595.0
11982,Rune Ré Pou,2.0,8,26,12.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-24 05:25:00,247,1.6,16.8,395.2,4149.6
11982,Rune Ré Cri,2.0,8,26,12.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-24 05:25:00,460,1.6,16.8,736.0,7728.0
12029,Rune Ga Pa,100.0,1,60,80.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-11 05:37:00,34893,0.5,1.0,17446.5,34893.0
12029,Rune Age,1.0,8,60,7.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-11 05:37:00,131,4.4,59.6,576.4,7807.6
12029,Rune Ini,0.1,76,60,7.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-11 05:37:00,106,4.2,59.4,445.2,6296.4
12029,Rune So,10.0,2,60,16.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-03-11 05:37:00,278,1.0,6.4,278.0,1779.2
11980,Rune Cri,10.0,6,62,37.9,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-14 04:25:00,1875,2.3,5.3,4312.5,9937.5
11980,Rune Tac,4.0,5,62,13.3,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-14 04:25:00,775,2.1,10.1,1627.5,7827.5
11980,Rune Do Air,5.0,5,62,16.4,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-14 04:25:00,1293,2.0,8.4,2586.0,10861.2
11981,Rune Vi,0.2,26,116,4.5,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 01:38:00,122,5.2,40.9,634.4,4989.8
11981,Rune Age,1.0,26,116,18.6,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 01:38:00,131,21.5,48.0,2816.5,6288.0
11981,Rune Do Pou,5.0,8,116,28.0,2024-04-23 09:38:56,Il y'a 3 heures,2024-04-10 01:38:00,273,6.5,10.5,1774.5,2866.5
