item_id,name,level,type
17899,Muldo Roux et Amande,60,Certificat de Muldo
17894,Muldo Roux et Pourpre,60,Certificat de Muldo
17906,Muldo Orchidée et Ivoire,60,Certificat de Muldo
17895,Muldo Roux et Orchidée,60,Certificat de Muldo
17897,Muldo Roux et Ebène,60,Certificat de Muldo
17902,Muldo Indigo et Amande,60,Certificat de Muldo
17892,Muldo Ebène et Orchidée,60,Certificat de Muldo
17917,Muldo Turquoise et Roux,60,Certificat de Muldo
17916,Muldo Turquoise et Ebène,60,Certificat de Muldo
17890,Muldo Doré et Ebène,60,Certificat de Muldo
17904,Muldo Doré et Amande,60,Certificat de Muldo
17901,Muldo Orchidée et Amande,60,Certificat de Muldo
17891,Muldo Indigo et Orchidée,60,Certificat de Muldo
17905,Muldo Pourpre et Ivoire,60,Certificat de Muldo
17910,Muldo Roux et Ivoire,60,Certificat de Muldo
17914,Muldo Turquoise et Orchidée,60,Certificat de Muldo
17898,Muldo Roux et Doré,60,Certificat de Muldo
17893,Muldo Doré et Orchidée,60,Certificat de Muldo
17900,Muldo Pourpre et Amande,60,Certificat de Muldo
17896,Muldo Roux et Indigo,60,Certificat de Muldo
17919,Muldo Turquoise et Doré,60,Certificat de Muldo
17913,Muldo Turquoise et Pourpre,60,Certificat de Muldo
17918,Muldo Turquoise et Amande,60,Certificat de Muldo
17911,Muldo Amande et Ivoire,60,Certificat de Muldo
17944,Échantillon d'algues,200,Sufokia
17928,Muldo Prune et Turquoise,60,Certificat de Muldo
17930,Muldo Pourpre et Emeraude,60,Certificat de Muldo
17943,Caisse de Perles des Profondeurs,200,Sufokia
17927,Muldo Prune et Ivoire,60,Certificat de Muldo
17935,Muldo Roux et Emeraude,60,Certificat de Muldo
17939,Muldo Doré et Indigo,60,Certificat de Muldo
17926,Muldo Prune et Amande,60,Certificat de Muldo
17933,Muldo Ebène et Emeraude,60,Certificat de Muldo
17946,Échantillon d'algues,200,Sufokia
17948,Échantillon d'algues,200,Sufokia
17922,Muldo Prune et Indigo,60,Certificat de Muldo
17937,Muldo Ivoire et Emeraude,60,Certificat de Muldo
17931,Muldo Orchidée et Emeraude,60,Certificat de Muldo
17934,Muldo Doré et Emeraude,60,Certificat de Muldo
17940,Partition pour orgue,1,Sufokia
17947,Échantillon d'algues,200,Sufokia
17921,Muldo Prune et Orchidée,60,Certificat de Muldo
17941,Reconnaissance de dette,200,Sufokia
17925,Muldo Prune et Roux,60,Certificat de Muldo
17942,Bijoux de la rançon,200,Sufokia
17924,Muldo Prune et Doré,60,Certificat de Muldo
17945,Mercure aquatique,200,Sufokia
17929,Muldo Prune et Emeraude,60,Certificat de Muldo
17936,Muldo Amande et Emeraude,60,Certificat de Muldo
17932,Muldo Indigo et Emeraude,60,Certificat de Muldo
17923,Muldo Prune et Ebène,60,Certificat de Muldo
17938,Muldo Turquoise et Emeraude,60,Certificat de Muldo
17920,Muldo Prune et Pourpre,60,Certificat de Muldo
17949,Échantillon d'algues,200,Sufokia
17973,Queue de Mantaze,200,Queue
17956,Muldo Ebène Sauvage,60,Certificat de Muldo
17976,Poil de Meno,200,Poil
17951,Sceau eliotrope,1,Sufokia
17966,Lest anti-tourbillon,200,Matériel d'exploration
17972,Écaille de Gambaf,200,Peau
17954,Corail opalin,1,Sufokia
17971,Pince de Crabe Yoloniste,200,Os
17953,Filet de capture de Muldo,180,Filet de capture
17965,Accélérateur de propulsion,200,Matériel d'exploration
17969,Livre détrempé,1,Sufokia
17959,Muldo Pourpre Sauvage,60,Certificat de Muldo
17967,Attrape-peur,200,Matériel d'exploration
17950,Foie toxique,200,Sufokia
17952,Sable de Wakfu,1,Sufokia
17964,Volant hydraulique,200,Matériel d'exploration
17963,Sceau des fondateurs,200,Matériel d'exploration
17979,Moustache de Rilur,200,Poil
17977,Encre de Poulpée,200,Ressources diverses
17978,Trident de Tryde,200,Ressource de combat
17974,Parasite Aquatique,200,Ressources diverses
17955,Clef du sanctuaire de Leanor,1,Sufokia
17957,Muldo Indigo Sauvage,60,Certificat de Muldo
17970,Bave de Mol Usk,200,Liquide
17968,Statuette de Snedon,200,Matériel d'exploration
17975,Lanterne de Tourthon,200,Ressources diverses
17960,Muldo Doré Sauvage,60,Certificat de Muldo
17961,Casque isolant,1,Chapeau
17958,Muldo Orchidée Sauvage,60,Certificat de Muldo
17990,Dent de Tilamproie,200,Os
17984,Tentacule de N'Yalg,200,Ressources diverses
17985,Patte de Li-Fo,200,Patte
17993,Quisnoa,200,Céréale
18005,Cape de Mantaze,200,Cape
17997,Collier de Tourthon,200,Amulette
18009,Menoture,200,Ceinture
18001,Pendentif affamé,200,Amulette
17994,Patelle,200,Poisson
18006,Poulpagne,200,Ceinture
17987,Flûte de Klûtiste,200,Ressources diverses
18000,Masque de Koutoulou,200,Chapeau
17996,Rossignol de Roukerol,1,Sufokia
17981,Peau de Trithon,200,Peau
17998,Anneau Crustique,200,Anneau
18008,Cape Indescriptible,200,Cape
17988,Pierre Angulaire,200,Pierre brute
18004,Amulette de Shokkoth,200,Amulette
17991,Bois d'Aquajou,200,Bois
17982,Dentier de Dantinéa,200,Os
17999,Psychotique,1,Parchemin d'attitude
17986,Œil de Shokkoth,200,Œil
17992,Salikrone,200,Plante
17980,Épine de Diondin,200,Os
17989,Aile de Larve de Koutoulou,200,Aile
17983,Tentacule de Grofond,200,Ressources diverses
18003,Bottes Innommables,200,Bottes
18002,Cape de Diondin,200,Cape
18007,Palmes Trithons,200,Bottes
17995,Écume de mer,200,Minerai
18021,Chapoulpe,200,Chapeau
18010,Bâthon,200,Bâton
18013,Harpelle,200,Pelle
18015,Épouvante,200,Épée
18014,Manthache,200,Hache
18016,Reçu de Pinke Tada,1,Sufokia
18024,Cape de Meno,200,Cape
18019,Ceintouse,200,Ceinture
18033,Ceinture Luminescente,200,Ceinture
18020,Tentassons,200,Bottes
18036,Casque Cyclopéen,200,Chapeau
18032,Amulette Luminescente,200,Amulette
18034,Cape Luminescente,200,Cape
18035,Pendentif mignon de Koutoulou,200,Amulette
18038,Objet indicible,1,Sufokia
18031,Masque Trithon,200,Chapeau
18025,Amulette de l'Indicible,200,Amulette
18027,Statuette abominable,1,Sufokia
18011,Baguette Range,200,Baguette
18028,Bottes de l'Indicible,200,Bottes
18023,Casquette de Meno,200,Chapeau
18018,Marteau R'ture,200,Marteau
18026,Ceinture de l'Indicible,200,Ceinture
18030,Bottes Trithon,200,Bottes
18012,Arc de Koutoulou,200,Arc
18029,Bague Trithon,200,Anneau
18017,Dagoulinantes,200,Dague
18039,Bocal du professeur Nomis,1,Sufokia
18022,Bottes de Meno,200,Bottes
18037,Anneau Rifique,200,Anneau
18068,Clef du Temple de Koutoulou,200,Clef
18040,Étoile de mer vénérable,1,Sufokia
18066,Clef du Vaisseau du Capitaine Meno,200,Clef
18065,Déphasé,1,Malédiction
18069,Objet Énigmatique,200,Sufokia
18054,Herbe Aquatique,200,Sufokia
18062,Sac d'Écume de mer,1,Sac de ressources
18043,Dofus Abyssal,180,Dofus
18061,Sac de Patelle,1,Sac de ressources
18063,Contrat des Mercemers,200,Sufokia
18049,Herbe Aquatique,200,Sufokia
18053,Herbe Aquatique,200,Sufokia
18057,Œil de Shokkoth fourbasse,1,Sufokia
18058,Sac d'Aquajou,1,Sac de ressources
18067,Clef du Palais de Dantinéa,200,Clef
18050,Herbe Aquatique,200,Sufokia
18060,Sac de Quisnoa,1,Sac de ressources
18047,Herbe Aquatique,200,Sufokia
18051,Herbe Aquatique,200,Sufokia
18048,Herbe Aquatique,200,Sufokia
18042,Coquille abyssale,1,Sufokia
18045,Pollie Perkine,1,Personnage suiveur
18044,Restes de Rykke Zane,1,Sufokia
18064,Ardoise technomagique,1,Sufokia
18052,Herbe Aquatique,200,Sufokia
18041,Signe des Très Vieux Anciens,1,Sufokia
18046,Herbe Aquatique,200,Sufokia
18059,Sac de Salikrone,1,Sac de ressources
18055,Pendentif du Chapelain,200,Sufokia
18076,Chair aquatique,200,Sufokia
18079,Markaris,1,Personnage suiveur
18074,Cuisse de Trithon,200,Sufokia
18088,Kougnard,60,Montilier
18093,Bouclier de Dramak,1,Bouclier d'apparat
18071,Cerveau de Trithon,200,Sufokia
18083,Chair Protoplasmique,200,Sufokia
18099,Trident Fissuré,200,Sufokia
18084,Tentacule Agité,200,Sufokia
18072,Cnidocyste de Buba,200,Sufokia
18080,Clef d'Argent,200,Sufokia
18082,Globes Iridescents,200,Sufokia
18096,Bouclier du Korriandre,1,Bouclier d'apparat
18086,Poils de mage visionnaire,1,Sufokia
18094,Bouclier du Blop Multicolore Royal,1,Bouclier d'apparat
18097,Œil d'Ansôh,200,Sufokia
18081,Anneau de Pierres,200,Sufokia
18078,Narouto Hicsixikse,1,Personnage suiveur
18087,Coquillage de R'lyugluglu,1,Sufokia
18077,Dame Askina,1,Personnage suiveur
18098,Trident Fissuré,200,Sufokia
18095,Fraktaklier,1,Bouclier d'apparat
18085,Bandelettes humides,1,Sufokia
18070,Minerai de Toklium,200,Sufokia
18073,Métal Cuivré,200,Sufokia
18075,Page indéchiffrable,200,Sufokia
18125,Bourse d'alitons sèche,1,Alignement
18117,Diplôme des Trithons,1,Parchemin de titre
18110,P'Koutoulou Glaakiph,1,Sufokia
18128,Caution Primaire,60,Caution
18106,Coffre de Tablettes,200,Sufokia
18108,P'Koutoulou Ch'ton,1,Sufokia
18114,Mite de Koutoulou,200,Sufokia
18104,Combinaison de l'Astre Noir,200,Sufokia
18100,Trident du Chef Tryde,200,Sufokia
18116,Diplôme de R'lyugluglu,1,Parchemin de titre
18112,Plongeuse de l'Astre Noir,1,Personnage suiveur
18115,Plume Humide de Gobvious,200,Sufokia
18129,Caution Secondaire,100,Caution
18124,Bourse d'alitons molle,1,Alignement
18127,Bourse d'alitons pleine,1,Alignement
18107,Greuvette centenaire,1,Sufokia
18121,Morceau de tôle,200,Sufokia
18113,Mixture Indicible,1,Sufokia
18105,Documents de Victor Schubert,200,Sufokia
18119,Bon au porteur,200,Sufokia
18109,P'Koutoulou Zothoth,1,Sufokia
18126,Bourse d'alitons garnie,1,Alignement
18118,Assistant de Deks,1,Personnage suiveur
18101,Buldalazred,1,Personnage suiveur
18122,Peau Craquelée de Trithon,200,Sufokia
18123,Bourse d'alitons plate,1,Alignement
18111,Diplôme de plongée,1,Parchemin de titre
18120,Caisse de pièces de rechange,200,Sufokia
18102,Takomako,1,Personnage suiveur
18150,Harnachement de Muldo Mekantik,180,Harnachements de Muldo
18136,Caution Infime,100,Caution
18133,Caution Sauvage,60,Caution
18130,Caution Tertiaire,140,Caution
18139,Caution Moyenne,180,Caution
18138,Caution Mineure,140,Caution
18151,Harnachement de Muldo Sufokien,60,Harnachements de Muldo
18141,Caution Conséquente,180,Caution
18131,Caution Quaternaire,180,Caution
18145,Chapeau Transparent,1,Chapeau
18152,Harnachement de Muldo coquillage,60,Harnachements de Muldo
18137,Caution Modeste,140,Caution
18159,Partition inconnue,140,Cania
18146,Cape Transparente,1,Cape
18132,Caution Quinaire,200,Caution
18140,Caution Substantielle,180,Caution
18149,Harnachement de Muldo Bontarien,60,Harnachements de Muldo
18157,Harnachement de Dragodinde Barbare,60,Harnachements de Dragodinde
18134,Caution Insignifiante,60,Caution
18143,Caution Majeure,200,Caution
18153,Homard Medali,1,Personnage suiveur
18135,Caution Dérisoire,100,Caution
18148,Harnachement de Muldo Brâkmarien,60,Harnachements de Muldo
18156,Bière de la Foire,1,Bière
18155,Cape Shushivan,1,Objet vivant
18158,Carcasse de gliglitch intacte,140,Cania
18144,Caution Magistrale,200,Caution
18147,Bouclier du Champion 646,1,Bouclier d'apparat
18154,Chapeau Shushivan,1,Objet vivant
18142,Caution Considérable,200,Caution
18171,Horoscope certifié par Yova Etna,1,Cania
18161,Chaine de mauvais goût,140,Cania
18186,Cape Champêtre Coquette,60,Cania
18181,Peau de gobelin belliqueux,1,Cania
18160,Boulier rouillé,140,Cania
18173,Dés pipés,1,Cania
18176,Vieux chouine-gomme,1,Cania
18184,Caillou Craquelé de Cania,1,Cania
18188,Coquillage des Murmures,60,Cania
18168,Parchemin crasseux,1,Cania
18163,Musc de gliglitch,140,Cania
18166,Amulette Passagère,140,Cania
18164,Graine de Cania intemporelle,140,Cania
18167,Bouderie Gobeline,1,Cania
18169,Questionnaire astrologique,1,Cania
18177,Vieux chouine-gomme,1,Cania
18187,Grande peau de larve champêtre,60,Cania
18174,Vieux chouine-gomme,1,Cania
18175,Vieux chouine-gomme,1,Cania
18170,Questionnaire astrologique rempli,1,Cania
18172,Moment de réflexion,1,Cania
18162,Boule en métal déformée,140,Cania
18165,Cheveu de Francis Lalande,140,Cania
18198,Gâtrool,116,Ressources diverses
18201,Bois de Corbac,110,Cania
18207,Bourse Suspecte Géante,120,Cania
18197,Cordon Bill & Kall,60,Cania
18210,Épaulière de Maelstrooll,120,Cania
18208,Gâtrool Krosmique,120,Cania
18200,Bois de Corbac,110,Cania
18211,Bonne Action,1,Nourriture boost
18206,Guide du Maître Corbac,110,Cania
18205,Lettre de Yova Etna,110,Cania
18199,Sac de Natacha Manka,110,Cania
18212,Débris d'automate expérimental,60,Cania
18217,Sérum du Paxifik,1,Cania
18214,Module de communication synthétique,60,Cania
18203,Rondin Enchanté,110,Cania
18202,Bois de Corbac,110,Cania
18204,Lettre de Natacha Manka,110,Cania
18215,Potion de résurrection,130,Cania
18216,Potion de mémoire,1,Cania
18219,Cuisse de truche,1,Cania
18218,Casque du Batailleur,1,Chapeau d'apparat
18196,Harnachement de Dragodinde Likrone,60,Harnachements de Dragodinde
18213,Boulon en bon état,60,Cania
18209,Gratrooll,116,Huile
18242,Indestructible,1,Parchemin d'attitude
18224,Animal,1,Parchemin d'attitude
18244,Boomerang de Bivoak,1,Quêtes principales
18236,Artefact élémental du Feu,1,Quêtes principales
18231,Épaulière de Torog,1,Quêtes principales
18229,Ceinturonce,50,Ceinture
18233,Tournade,1,Personnage suiveur
18238,Artefact élémental prismatique,1,Quêtes principales
18227,Capronce,1,Cape d'apparat
18221,Tanuklier,1,Bouclier d'apparat
18222,Certificat de contrôle technique,60,Cania
18245,Racine marécageuse,1,Quêtes principales
18246,Fleur de kaliptus séculaire,1,Quêtes principales
18247,Soupe aux racines,1,Quêtes principales
18240,Grand fragment de pierre polie,1,Quêtes principales
18241,Pierre d'âme élémentale,1,Pierre d'âme
18235,Artefact élémental d'Eau,1,Quêtes principales
18228,Couronce,1,Chapeau d'apparat
18248,Encens ancestral,1,Quêtes principales
18234,Artefact élémental d'Air,1,Quêtes principales
18239,Jeton prismatique du Bworker,1,Quêtes principales
18237,Artefact élémental de Terre,1,Quêtes principales
18249,Orbe élémentaire neutre,1,Quêtes principales
18230,Amuronce,50,Amulette
18232,Botte trouée de bwork,1,Quêtes principales
18220,Documents de contrebande,1,Cania
18226,Parchemin Brâkmarien,70,Cania
18243,Champignon psychotrope,1,Quêtes principales
18277,Vieux parchemin de cacterre,1,Quêtes principales
18263,Sang d'Aguabrial,1,Quêtes principales
18266,Sang de Terrakourial,1,Quêtes principales
18272,Os desséché par le soleil,1,Quêtes principales
18268,Pépin de pomme d'or,1,Quêtes principales
18250,Orbe élémentaire d'air,1,Quêtes principales
18251,Orbe élémentaire de feu,1,Quêtes principales
18259,Foulard rouge,1,Quêtes principales
18253,Orbe élémentaire d'eau,1,Quêtes principales
18274,Rose des sables de Saharach,1,Quêtes principales
18273,Jus de vieux cacterre,1,Quêtes principales
18270,Razarbok,1,Personnage suiveur
18261,Gâteau aux cawottes,1,Quêtes principales
18278,Vieille fleur de cacterre,1,Quêtes principales
18264,Sang d'Aerafal,1,Quêtes principales
18279,Baguette de Sourcier bénie,170,Outil
18252,Orbe élémentaire de terre,1,Quêtes principales
18265,Sang d'Ignemikhal,1,Quêtes principales
18275,Vieilles moustaches de cacterre,1,Quêtes principales
18269,Appeau à sanglier,1,Quêtes principales
18260,Taurgnol,1,Personnage suiveur
18255,Capture élémentale,1,Bénédiction
18256,Nabrisa,1,Personnage suiveur
18262,Goutte de rosée du matin,1,Quêtes principales
18276,Vieux string de cacterre,1,Quêtes principales
18258,Âme d'Ombre,1,Quêtes principales
18254,Essence prismatique,1,Quêtes principales
18257,Regard aveugle,1,Malédiction
18271,Peigne en écume de mer,1,Quêtes principales
18267,Nectar céleste,1,Quêtes principales
18283,Clef nuageuse,1,Quêtes principales
18284,Clef brumeuse,1,Quêtes principales
18297,Symbole du Cornu Mollu,1,Quêtes principales
18293,Clef incandescente,1,Quêtes principales
18289,Hampe en bois ignifugé,1,Quêtes principales
18294,Symbole du Cornu Mollu,1,Quêtes principales
18299,Symbole du Cornu Mollu,1,Quêtes principales
18290,Patatonnerre,170,Outil
18280,Eau qui n'existe pas,1,Quêtes principales
18301,Toungousa,1,Personnage suiveur
18298,Symbole du Cornu Mollu,1,Quêtes principales
18291,Cage à foudre électrisée,1,Quêtes principales
18307,Clef boueuse,1,Quêtes principales
18286,Feuille de rozberk,1,Quêtes principales
18282,Écaille Pourpre,1,Quêtes principales
18288,Grosse patate,1,Quêtes principales
18306,Dofus alchimique,1,Quêtes principales
18292,Clef carbonisée,1,Quêtes principales
18303,Parfum capiteux,1,Quêtes principales
18309,Racine verdoyante,1,Quêtes principales
18281,Écaille Émeraude,1,Quêtes principales
18308,Clef luxuriante,1,Quêtes principales
18304,Parfum boisé,1,Quêtes principales
18285,Cage à foudre vide,1,Quêtes principales
18305,Parfum piquant,1,Quêtes principales
18302,Parfum printanier,1,Quêtes principales
18296,Symbole du Cornu Mollu,1,Quêtes principales
18300,Symbole du Cornu Mollu,1,Quêtes principales
18295,Symbole du Cornu Mollu,1,Quêtes principales
18287,Fer de lance antique,1,Quêtes principales
18310,Engrais de Rosal,1,Quêtes principales
18339,Œil d'éclaireur,1,Quêtes principales
18333,Os porte-bonheur,80,Saharach
18311,Griffe de Miss,1,Quêtes principales
18338,Coup fatal Iop,1,Parchemin d'attitude
18332,Caisse de pommes,80,Saharach
18330,Renyfleur,80,Saharach
18337,Transformation en Crocodaille,1,Roleplay Buffs
18317,Kalisthe,1,Objet de Mutation
18315,Bouclier du Chasseur de Trooll,1,Bouclier d'apparat
18313,Plume de corbac gazouilleur,1,Quêtes principales
18316,Transformation en Corbac,1,Roleplay Buffs
18322,Deuxième indice,80,Saharach
18318,Soie chatoyante,200,Étoffe
18331,Épice modifiée,80,Saharach
18312,Plume de corbac porte-bonheur,1,Quêtes principales
18319,Totem bwork,1,Quêtes principales
18325,Racine marécageuse,1,Quêtes principales
18336,Bouteille d'alcool fort,80,Saharach
18326,Racine marécageuse,1,Quêtes principales
18320,Tas de feuilles,80,Saharach
18323,Poisson poisseux,80,Saharach
18327,Racine marécageuse,1,Quêtes principales
18328,Sukette volée,80,Saharach
18321,Premier indice,80,Saharach
18314,Plume de corbac thanatophobe,1,Quêtes principales
